date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day
2024-02-19,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,0,7,0
2024-02-20,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-02-21,Store-South-03,SKU-BEVERAGE-02,109,26.94,1,0,7,0
2024-02-22,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-02-23,Store-South-03,SKU-BEVERAGE-02,141,26.94,1,0,7,0
2024-02-24,Store-South-03,SKU-BEVERAGE-02,101,31.69,0,1,7,0
2024-02-25,Store-South-03,SKU-BEVERAGE-02,105,31.69,0,1,7,0
2024-02-26,Store-South-03,SKU-BEVERAGE-02,66,31.69,0,0,7,0
2024-02-27,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-02-28,Store-South-03,SKU-BEVERAGE-02,71,31.69,0,0,7,0
2024-02-29,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-03-01,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-03-02,Store-South-03,SKU-BEVERAGE-02,110,31.69,0,1,7,0
2024-03-03,Store-South-03,SKU-BEVERAGE-02,109,31.69,0,1,7,0
2024-03-04,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-03-05,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-03-06,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,0,7,0
2024-03-07,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-03-08,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,0,7,0
2024-03-09,Store-South-03,SKU-BEVERAGE-02,108,31.69,0,1,7,0
2024-03-10,Store-South-03,SKU-BEVERAGE-02,110,31.69,0,1,7,0
2024-03-11,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,0,7,0
2024-03-12,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-03-13,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-03-14,Store-South-03,SKU-BEVERAGE-02,80,31.69,0,0,7,0
2024-03-15,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,0,7,0
2024-03-16,Store-South-03,SKU-BEVERAGE-02,92,31.69,0,1,7,0
2024-03-17,Store-South-03,SKU-BEVERAGE-02,103,31.69,0,1,7,0
2024-03-18,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,0,7,0
2024-03-19,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-03-20,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,0,7,0
2024-03-21,Store-South-03,SKU-BEVERAGE-02,100,31.69,0,0,7,0
2024-03-22,Store-South-03,SKU-BEVERAGE-02,88,31.69,0,0,7,0
2024-03-23,Store-South-03,SKU-BEVERAGE-02,122,31.69,0,1,7,0
2024-03-24,Store-South-03,SKU-BEVERAGE-02,107,31.69,0,1,7,0
2024-03-25,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-03-26,Store-South-03,SKU-BEVERAGE-02,155,26.94,1,0,7,0
2024-03-27,Store-South-03,SKU-BEVERAGE-02,92,31.69,0,0,7,0
2024-03-28,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,0,7,0
2024-03-29,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,0,7,0
2024-03-30,Store-South-03,SKU-BEVERAGE-02,123,31.69,0,1,7,0
2024-03-31,Store-South-03,SKU-BEVERAGE-02,107,31.69,0,1,7,0
2024-04-01,Store-South-03,SKU-BEVERAGE-02,93,31.69,0,0,7,0
2024-04-02,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-04-03,Store-South-03,SKU-BEVERAGE-02,95,31.69,0,0,7,0
2024-04-04,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-04-05,Store-South-03,SKU-BEVERAGE-02,88,31.69,0,0,7,0
2024-04-06,Store-South-03,SKU-BEVERAGE-02,95,31.69,0,1,7,0
2024-04-07,Store-South-03,SKU-BEVERAGE-02,108,31.69,0,1,7,0
2024-04-08,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-04-09,Store-South-03,SKU-BEVERAGE-02,154,26.94,1,0,7,0
2024-04-10,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-04-11,Store-South-03,SKU-BEVERAGE-02,149,26.94,1,0,7,0
2024-04-12,Store-South-03,SKU-BEVERAGE-02,87,31.69,0,0,7,0
2024-04-13,Store-South-03,SKU-BEVERAGE-02,108,31.69,0,1,7,0
2024-04-14,Store-South-03,SKU-BEVERAGE-02,107,31.69,0,1,7,0
2024-04-15,Store-South-03,SKU-BEVERAGE-02,74,31.69,0,0,7,0
2024-04-16,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-04-17,Store-South-03,SKU-BEVERAGE-02,149,26.94,1,0,7,0
2024-04-18,Store-South-03,SKU-BEVERAGE-02,82,31.69,0,0,7,0
2024-04-19,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-04-20,Store-South-03,SKU-BEVERAGE-02,104,31.69,0,1,7,0
2024-04-21,Store-South-03,SKU-BEVERAGE-02,115,31.69,0,1,7,0
2024-04-22,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,0,7,0
2024-04-23,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-04-24,Store-South-03,SKU-BEVERAGE-02,91,31.69,0,0,7,0
2024-04-25,Store-South-03,SKU-BEVERAGE-02,88,31.69,0,0,7,0
2024-04-26,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-04-27,Store-South-03,SKU-BEVERAGE-02,193,26.94,1,1,7,0
2024-04-28,Store-South-03,SKU-BEVERAGE-02,194,26.94,1,1,7,0
2024-04-29,Store-South-03,SKU-BEVERAGE-02,164,26.94,1,0,7,0
2024-04-30,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-05-01,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-05-02,Store-South-03,SKU-BEVERAGE-02,89,31.69,0,0,7,0
2024-05-03,Store-South-03,SKU-BEVERAGE-02,96,31.69,0,0,7,0
2024-05-04,Store-South-03,SKU-BEVERAGE-02,125,31.69,0,1,7,0
2024-05-05,Store-South-03,SKU-BEVERAGE-02,93,31.69,0,1,7,0
2024-05-06,Store-South-03,SKU-BEVERAGE-02,82,31.69,0,0,7,0
2024-05-07,Store-South-03,SKU-BEVERAGE-02,81,31.69,0,0,7,0
2024-05-08,Store-South-03,SKU-BEVERAGE-02,81,31.69,0,0,7,0
2024-05-09,Store-South-03,SKU-BEVERAGE-02,96,31.69,0,0,7,0
2024-05-10,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,0,7,0
2024-05-11,Store-South-03,SKU-BEVERAGE-02,0,26.94,1,1,7,1
2024-05-12,Store-South-03,SKU-BEVERAGE-02,119,31.69,0,1,7,0
2024-05-13,Store-South-03,SKU-BEVERAGE-02,87,31.69,0,0,7,0
2024-05-14,Store-South-03,SKU-BEVERAGE-02,97,31.69,0,0,7,0
2024-05-15,Store-South-03,SKU-BEVERAGE-02,81,31.69,0,0,7,0
2024-05-16,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-05-17,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,0,7,0
2024-05-18,Store-South-03,SKU-BEVERAGE-02,185,26.94,1,1,7,0
2024-05-19,Store-South-03,SKU-BEVERAGE-02,116,31.69,0,1,7,0
2024-05-20,Store-South-03,SKU-BEVERAGE-02,75,31.69,0,0,7,0
2024-05-21,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,0,7,0
2024-05-22,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-05-23,Store-South-03,SKU-BEVERAGE-02,70,31.69,0,0,7,0
2024-05-24,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,0,7,0
2024-05-25,Store-South-03,SKU-BEVERAGE-02,116,31.69,0,1,7,0
2024-05-26,Store-South-03,SKU-BEVERAGE-02,103,31.69,0,1,7,0
2024-05-27,Store-South-03,SKU-BEVERAGE-02,87,31.69,0,0,7,0
2024-05-28,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-05-29,Store-South-03,SKU-BEVERAGE-02,83,31.69,0,0,7,0
2024-05-30,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-05-31,Store-South-03,SKU-BEVERAGE-02,80,31.69,0,0,7,0
2024-06-01,Store-South-03,SKU-BEVERAGE-02,90,31.69,0,1,7,0
2024-06-02,Store-South-03,SKU-BEVERAGE-02,111,31.69,0,1,7,0
2024-06-03,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-06-04,Store-South-03,SKU-BEVERAGE-02,65,31.69,0,0,7,0
2024-06-05,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-06-06,Store-South-03,SKU-BEVERAGE-02,85,31.69,0,0,7,0
2024-06-07,Store-South-03,SKU-BEVERAGE-02,82,31.69,0,0,7,0
2024-06-08,Store-South-03,SKU-BEVERAGE-02,98,31.69,0,1,7,0
2024-06-09,Store-South-03,SKU-BEVERAGE-02,113,31.69,0,1,7,0
2024-06-10,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,0,7,0
2024-06-11,Store-South-03,SKU-BEVERAGE-02,87,31.69,0,0,7,0
2024-06-12,Store-South-03,SKU-BEVERAGE-02,57,31.69,0,0,7,0
2024-06-13,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,0,7,0
2024-06-14,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-06-15,Store-South-03,SKU-BEVERAGE-02,190,26.94,1,1,7,0
2024-06-16,Store-South-03,SKU-BEVERAGE-02,94,31.69,0,1,7,0
2024-06-17,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,0,7,0
2024-06-18,Store-South-03,SKU-BEVERAGE-02,71,31.69,0,0,7,0
2024-06-19,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,0,7,0
2024-06-20,Store-South-03,SKU-BEVERAGE-02,150,26.94,1,0,7,0
2024-06-21,Store-South-03,SKU-BEVERAGE-02,88,31.69,0,0,7,0
2024-06-22,Store-South-03,SKU-BEVERAGE-02,94,31.69,0,1,7,0
2024-06-23,Store-South-03,SKU-BEVERAGE-02,104,31.69,0,1,7,0
2024-06-24,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,0,7,0
2024-06-25,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,0,7,0
2024-06-26,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,0,7,0
2024-06-27,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,0,7,0
2024-06-28,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,0,7,0
2024-06-29,Store-South-03,SKU-BEVERAGE-02,114,31.69,0,1,7,0
2024-06-30,Store-South-03,SKU-BEVERAGE-02,121,31.69,0,1,7,0
2024-07-01,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,0,7,0
2024-07-02,Store-South-03,SKU-BEVERAGE-02,81,31.69,0,0,7,0
2024-07-03,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,0,7,0
2024-07-04,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,0,7,0
2024-07-05,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-07-06,Store-South-03,SKU-BEVERAGE-02,97,31.69,0,1,7,0
2024-07-07,Store-South-03,SKU-BEVERAGE-02,109,31.69,0,1,7,0
2024-07-08,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,0,7,0
2024-07-09,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-07-10,Store-South-03,SKU-BEVERAGE-02,74,31.69,0,0,7,0
2024-07-11,Store-South-03,SKU-BEVERAGE-02,92,31.69,0,0,7,0
2024-07-12,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,0,7,0
2024-07-13,Store-South-03,SKU-BEVERAGE-02,90,31.69,0,1,7,0
2024-07-14,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,1,7,0
2024-07-15,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-07-16,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,0,7,0
2024-07-17,Store-South-03,SKU-BEVERAGE-02,139,26.94,1,0,7,0
2024-07-18,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,0,7,0
2024-07-19,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-07-20,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,1,7,0
2024-07-21,Store-South-03,SKU-BEVERAGE-02,90,31.69,0,1,7,0
2024-07-22,Store-South-03,SKU-BEVERAGE-02,70,31.69,0,0,7,0
2024-07-23,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,0,7,0
2024-07-24,Store-South-03,SKU-BEVERAGE-02,74,31.69,0,0,7,0
2024-07-25,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-07-26,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,0,7,0
2024-07-27,Store-South-03,SKU-BEVERAGE-02,70,31.69,0,1,7,0
2024-07-28,Store-South-03,SKU-BEVERAGE-02,86,31.69,0,1,7,0
2024-07-29,Store-South-03,SKU-BEVERAGE-02,118,26.94,1,0,7,0
2024-07-30,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,0,7,0
2024-07-31,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,0,7,0
2024-08-01,Store-South-03,SKU-BEVERAGE-02,65,31.69,0,0,7,0
2024-08-02,Store-South-03,SKU-BEVERAGE-02,58,31.69,0,0,7,0
2024-08-03,Store-South-03,SKU-BEVERAGE-02,77,31.69,0,1,7,0
2024-08-04,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,1,7,0
2024-08-05,Store-South-03,SKU-BEVERAGE-02,65,31.69,0,0,7,0
2024-08-06,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-08-07,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,0,7,0
2024-08-08,Store-South-03,SKU-BEVERAGE-02,71,31.69,0,0,7,0
2024-08-09,Store-South-03,SKU-BEVERAGE-02,60,31.69,0,0,7,0
2024-08-10,Store-South-03,SKU-BEVERAGE-02,83,31.69,0,1,7,0
2024-08-11,Store-South-03,SKU-BEVERAGE-02,89,31.69,0,1,7,0
2024-08-12,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,0,7,0
2024-08-13,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-08-14,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,0,7,0
2024-08-15,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,0,7,0
2024-08-16,Store-South-03,SKU-BEVERAGE-02,56,31.69,0,0,7,0
2024-08-17,Store-South-03,SKU-BEVERAGE-02,66,31.69,0,1,7,0
2024-08-18,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,1,7,0
2024-08-19,Store-South-03,SKU-BEVERAGE-02,56,31.69,0,0,7,0
2024-08-20,Store-South-03,SKU-BEVERAGE-02,72,31.69,0,0,7,0
2024-08-21,Store-South-03,SKU-BEVERAGE-02,65,31.69,0,0,7,0
2024-08-22,Store-South-03,SKU-BEVERAGE-02,52,31.69,0,0,7,0
2024-08-23,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-08-24,Store-South-03,SKU-BEVERAGE-02,79,31.69,0,1,7,0
2024-08-25,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,1,7,0
2024-08-26,Store-South-03,SKU-BEVERAGE-02,53,31.69,0,0,7,0
2024-08-27,Store-South-03,SKU-BEVERAGE-02,46,31.69,0,0,7,0
2024-08-28,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-08-29,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,0,7,0
2024-08-30,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,0,7,0
2024-08-31,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,1,7,1
2024-09-01,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,1,7,0
2024-09-02,Store-South-03,SKU-BEVERAGE-02,120,26.94,1,0,7,0
2024-09-03,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-09-04,Store-South-03,SKU-BEVERAGE-02,46,31.69,0,0,7,0
2024-09-05,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-09-06,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,0,7,0
2024-09-07,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,1,7,0
2024-09-08,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,1,7,0
2024-09-09,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,0,7,0
2024-09-10,Store-South-03,SKU-BEVERAGE-02,52,31.69,0,0,7,0
2024-09-11,Store-South-03,SKU-BEVERAGE-02,52,31.69,0,0,7,0
2024-09-12,Store-South-03,SKU-BEVERAGE-02,49,31.69,0,0,7,0
2024-09-13,Store-South-03,SKU-BEVERAGE-02,46,31.69,0,0,7,0
2024-09-14,Store-South-03,SKU-BEVERAGE-02,132,26.94,1,1,7,0
2024-09-15,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,1,7,0
2024-09-16,Store-South-03,SKU-BEVERAGE-02,45,31.69,0,0,7,0
2024-09-17,Store-South-03,SKU-BEVERAGE-02,49,31.69,0,0,7,0
2024-09-18,Store-South-03,SKU-BEVERAGE-02,57,31.69,0,0,7,0
2024-09-19,Store-South-03,SKU-BEVERAGE-02,88,26.94,1,0,7,0
2024-09-20,Store-South-03,SKU-BEVERAGE-02,42,31.69,0,0,7,0
2024-09-21,Store-South-03,SKU-BEVERAGE-02,80,31.69,0,1,7,0
2024-09-22,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,1,7,0
2024-09-23,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,0,7,0
2024-09-24,Store-South-03,SKU-BEVERAGE-02,55,31.69,0,0,7,0
2024-09-25,Store-South-03,SKU-BEVERAGE-02,41,31.69,0,0,7,0
2024-09-26,Store-South-03,SKU-BEVERAGE-02,44,31.69,0,0,7,0
2024-09-27,Store-South-03,SKU-BEVERAGE-02,52,31.69,0,0,7,0
2024-09-28,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,1,7,0
2024-09-29,Store-South-03,SKU-BEVERAGE-02,71,31.69,0,1,7,0
2024-09-30,Store-South-03,SKU-BEVERAGE-02,47,31.69,0,0,7,0
2024-10-01,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-10-02,Store-South-03,SKU-BEVERAGE-02,41,31.69,0,0,7,0
2024-10-03,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-10-04,Store-South-03,SKU-BEVERAGE-02,103,26.94,1,0,7,0
2024-10-05,Store-South-03,SKU-BEVERAGE-02,60,31.69,0,1,7,0
2024-10-06,Store-South-03,SKU-BEVERAGE-02,56,31.69,0,1,7,0
2024-10-07,Store-South-03,SKU-BEVERAGE-02,88,26.94,1,0,7,0
2024-10-08,Store-South-03,SKU-BEVERAGE-02,36,31.69,0,0,7,0
2024-10-09,Store-South-03,SKU-BEVERAGE-02,44,31.69,0,0,7,0
2024-10-10,Store-South-03,SKU-BEVERAGE-02,41,31.69,0,0,7,0
2024-10-11,Store-South-03,SKU-BEVERAGE-02,55,31.69,0,0,7,0
2024-10-12,Store-South-03,SKU-BEVERAGE-02,66,31.69,0,1,7,0
2024-10-13,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,1,7,0
2024-10-14,Store-South-03,SKU-BEVERAGE-02,52,31.69,0,0,7,0
2024-10-15,Store-South-03,SKU-BEVERAGE-02,49,31.69,0,0,7,0
2024-10-16,Store-South-03,SKU-BEVERAGE-02,48,31.69,0,0,7,0
2024-10-17,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-10-18,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-10-19,Store-South-03,SKU-BEVERAGE-02,66,31.69,0,1,7,0
2024-10-20,Store-South-03,SKU-BEVERAGE-02,60,31.69,0,1,7,0
2024-10-21,Store-South-03,SKU-BEVERAGE-02,40,31.69,0,0,7,0
2024-10-22,Store-South-03,SKU-BEVERAGE-02,48,31.69,0,0,7,0
2024-10-23,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,0,7,0
2024-10-24,Store-South-03,SKU-BEVERAGE-02,81,26.94,1,0,7,0
2024-10-25,Store-South-03,SKU-BEVERAGE-02,42,31.69,0,0,7,0
2024-10-26,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,1,7,0
2024-10-27,Store-South-03,SKU-BEVERAGE-02,70,31.69,0,1,7,0
2024-10-28,Store-South-03,SKU-BEVERAGE-02,47,31.69,0,0,7,0
2024-10-29,Store-South-03,SKU-BEVERAGE-02,91,26.94,1,0,7,0
2024-10-30,Store-South-03,SKU-BEVERAGE-02,36,31.69,0,0,7,0
2024-10-31,Store-South-03,SKU-BEVERAGE-02,45,31.69,0,0,7,0
2024-11-01,Store-South-03,SKU-BEVERAGE-02,44,31.69,0,0,7,0
2024-11-02,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,1,7,0
2024-11-03,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,1,7,0
2024-11-04,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,0,7,0
2024-11-05,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-11-06,Store-South-03,SKU-BEVERAGE-02,42,31.69,0,0,7,0
2024-11-07,Store-South-03,SKU-BEVERAGE-02,0,26.94,1,0,7,1
2024-11-08,Store-South-03,SKU-BEVERAGE-02,45,31.69,0,0,7,0
2024-11-09,Store-South-03,SKU-BEVERAGE-02,66,31.69,0,1,7,0
2024-11-10,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,1,7,0
2024-11-11,Store-South-03,SKU-BEVERAGE-02,43,31.69,0,0,7,0
2024-11-12,Store-South-03,SKU-BEVERAGE-02,94,26.94,1,0,7,0
2024-11-13,Store-South-03,SKU-BEVERAGE-02,53,31.69,0,0,7,0
2024-11-14,Store-South-03,SKU-BEVERAGE-02,102,26.94,1,0,7,0
2024-11-15,Store-South-03,SKU-BEVERAGE-02,58,31.69,0,0,7,0
2024-11-16,Store-South-03,SKU-BEVERAGE-02,58,31.69,0,1,7,0
2024-11-17,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,1,7,0
2024-11-18,Store-South-03,SKU-BEVERAGE-02,42,31.69,0,0,7,0
2024-11-19,Store-South-03,SKU-BEVERAGE-02,47,31.69,0,0,7,0
2024-11-20,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2024-11-21,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,0,7,0
2024-11-22,Store-South-03,SKU-BEVERAGE-02,47,31.69,0,0,7,0
2024-11-23,Store-South-03,SKU-BEVERAGE-02,56,31.69,0,1,7,0
2024-11-24,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,1,7,0
2024-11-25,Store-South-03,SKU-BEVERAGE-02,89,26.94,1,0,7,0
2024-11-26,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,0,7,0
2024-11-27,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,0,7,0
2024-11-28,Store-South-03,SKU-BEVERAGE-02,48,31.69,0,0,7,0
2024-11-29,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-11-30,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,1,7,0
2024-12-01,Store-South-03,SKU-BEVERAGE-02,57,31.69,0,1,7,0
2024-12-02,Store-South-03,SKU-BEVERAGE-02,47,31.69,0,0,7,0
2024-12-03,Store-South-03,SKU-BEVERAGE-02,74,26.94,1,0,7,0
2024-12-04,Store-South-03,SKU-BEVERAGE-02,54,31.69,0,0,7,0
2024-12-05,Store-South-03,SKU-BEVERAGE-02,88,26.94,1,0,7,0
2024-12-06,Store-South-03,SKU-BEVERAGE-02,59,31.69,0,0,7,0
2024-12-07,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,1,7,0
2024-12-08,Store-South-03,SKU-BEVERAGE-02,0,26.94,1,1,7,1
2024-12-09,Store-South-03,SKU-BEVERAGE-02,114,26.94,1,0,7,0
2024-12-10,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-12-11,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-12-12,Store-South-03,SKU-BEVERAGE-02,60,31.69,0,0,7,0
2024-12-13,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-12-14,Store-South-03,SKU-BEVERAGE-02,73,31.69,0,1,7,0
2024-12-15,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,1,7,0
2024-12-16,Store-South-03,SKU-BEVERAGE-02,46,31.69,0,0,7,0
2024-12-17,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-12-18,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-12-19,Store-South-03,SKU-BEVERAGE-02,48,31.69,0,0,7,0
2024-12-20,Store-South-03,SKU-BEVERAGE-02,48,31.69,0,0,7,0
2024-12-21,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,1,7,0
2024-12-22,Store-South-03,SKU-BEVERAGE-02,69,31.69,0,1,7,0
2024-12-23,Store-South-03,SKU-BEVERAGE-02,61,31.69,0,0,7,0
2024-12-24,Store-South-03,SKU-BEVERAGE-02,60,31.69,0,0,7,0
2024-12-25,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,0,7,0
2024-12-26,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2024-12-27,Store-South-03,SKU-BEVERAGE-02,49,31.69,0,0,7,0
2024-12-28,Store-South-03,SKU-BEVERAGE-02,78,31.69,0,1,7,0
2024-12-29,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,1,7,0
2024-12-30,Store-South-03,SKU-BEVERAGE-02,50,31.69,0,0,7,0
2024-12-31,Store-South-03,SKU-BEVERAGE-02,43,31.69,0,0,7,0
2025-01-01,Store-South-03,SKU-BEVERAGE-02,55,31.69,0,0,7,0
2025-01-02,Store-South-03,SKU-BEVERAGE-02,56,31.69,0,0,7,0
2025-01-03,Store-South-03,SKU-BEVERAGE-02,57,31.69,0,0,7,0
2025-01-04,Store-South-03,SKU-BEVERAGE-02,84,31.69,0,1,7,0
2025-01-05,Store-South-03,SKU-BEVERAGE-02,74,31.69,0,1,7,0
2025-01-06,Store-South-03,SKU-BEVERAGE-02,0,31.69,0,0,7,1
2025-01-07,Store-South-03,SKU-BEVERAGE-02,55,31.69,0,0,7,0
2025-01-08,Store-South-03,SKU-BEVERAGE-02,64,31.69,0,0,7,0
2025-01-09,Store-South-03,SKU-BEVERAGE-02,68,31.69,0,0,7,0
2025-01-10,Store-South-03,SKU-BEVERAGE-02,51,31.69,0,0,7,0
2025-01-11,Store-South-03,SKU-BEVERAGE-02,67,31.69,0,1,7,0
2025-01-12,Store-South-03,SKU-BEVERAGE-02,76,31.69,0,1,7,0
2025-01-13,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
2025-01-14,Store-South-03,SKU-BEVERAGE-02,62,31.69,0,0,7,0
2025-01-15,Store-South-03,SKU-BEVERAGE-02,63,31.69,0,0,7,0
