date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day,dayofweek,month,dayofyear,lag_1d,lag_7d,lag_14d,rolling_mean_7d,rolling_std_7d
2024-04-03,Store-South-03,SKU-FMCG-04,197,45.23,1,0,8,0,2,4,94,125.0,102.0,129.0,132.71428571428572,25.34241691784872
2024-04-04,Store-South-03,SKU-FMCG-04,99,53.21,0,0,8,0,3,4,95,197.0,174.0,115.0,146.28571428571428,30.966187396977826
2024-04-05,Store-South-03,SKU-FMCG-04,86,53.21,0,0,8,0,4,4,96,99.0,124.0,96.0,135.57142857142858,32.70503092215357
2024-04-06,Store-South-03,SKU-FMCG-04,267,45.23,1,1,8,0,5,4,97,86.0,134.0,148.0,130.14285714285714,37.715728688123704
2024-04-07,Store-South-03,SKU-FMCG-04,157,53.21,0,1,8,0,6,4,98,267.0,158.0,126.0,149.14285714285714,64.19093542297215
2024-04-08,Store-South-03,SKU-FMCG-04,117,53.21,0,0,8,0,0,4,99,157.0,112.0,98.0,149.0,64.16904757487566
2024-04-09,Store-South-03,SKU-FMCG-04,92,53.21,0,0,8,0,1,4,100,117.0,125.0,104.0,149.71428571428572,63.7147661737169
2024-04-10,Store-South-03,SKU-FMCG-04,110,53.21,0,0,8,0,2,4,101,92.0,197.0,102.0,145.0,66.9850729640566
2024-04-11,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,3,4,102,110.0,99.0,174.0,132.57142857142858,63.72037126606909
2024-04-12,Store-South-03,SKU-FMCG-04,103,53.21,0,0,8,0,4,4,103,0.0,86.0,124.0,118.42857142857143,81.04496106659356
2024-04-13,Store-South-03,SKU-FMCG-04,244,45.23,1,1,8,0,5,4,104,103.0,267.0,134.0,120.85714285714286,80.16114722114123
2024-04-14,Store-South-03,SKU-FMCG-04,156,53.21,0,1,8,0,6,4,105,244.0,157.0,158.0,117.57142857142857,73.35497516155486
2024-04-15,Store-South-03,SKU-FMCG-04,106,53.21,0,0,8,0,0,4,106,156.0,117.0,112.0,117.42857142857143,73.2663113644486
2024-04-16,Store-South-03,SKU-FMCG-04,105,53.21,0,0,8,0,1,4,107,106.0,92.0,125.0,115.85714285714286,73.39488758632628
2024-04-17,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,2,4,108,105.0,110.0,197.0,117.71428571428571,72.85308111927306
2024-04-18,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,3,4,109,0.0,0.0,99.0,102.0,85.55115428794593
2024-04-19,Store-South-03,SKU-FMCG-04,146,53.21,0,0,8,0,4,4,110,0.0,103.0,86.0,102.0,85.55115428794593
2024-04-20,Store-South-03,SKU-FMCG-04,171,53.21,0,1,8,0,5,4,111,146.0,244.0,267.0,108.14285714285714,87.16350262854361
2024-04-21,Store-South-03,SKU-FMCG-04,107,53.21,0,1,8,0,6,4,112,171.0,156.0,157.0,97.71428571428571,71.08378691308367
2024-04-22,Store-South-03,SKU-FMCG-04,107,53.21,0,0,8,0,0,4,113,107.0,106.0,117.0,90.71428571428571,66.6626189247368
2024-04-23,Store-South-03,SKU-FMCG-04,105,53.21,0,0,8,0,1,4,114,107.0,105.0,92.0,90.85714285714286,66.70189545389825
2024-04-24,Store-South-03,SKU-FMCG-04,122,53.21,0,0,8,0,2,4,115,105.0,0.0,110.0,90.85714285714286,66.70189545389825
2024-04-25,Store-South-03,SKU-FMCG-04,107,53.21,0,0,8,0,3,4,116,122.0,0.0,0.0,108.28571428571429,53.670955167309685
2024-04-26,Store-South-03,SKU-FMCG-04,191,45.23,1,0,8,0,4,4,117,107.0,146.0,103.0,123.57142857142857,25.572492662083967
2024-04-27,Store-South-03,SKU-FMCG-04,150,53.21,0,1,8,0,5,4,118,191.0,171.0,244.0,130.0,35.7724288617174
2024-04-28,Store-South-03,SKU-FMCG-04,168,53.21,0,1,8,0,6,4,119,150.0,107.0,156.0,127.0,32.49102440161941
2024-04-29,Store-South-03,SKU-FMCG-04,132,53.21,0,0,8,0,0,4,120,168.0,107.0,106.0,135.71428571428572,34.35944453234658
2024-04-30,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,1,4,121,132.0,105.0,105.0,139.28571428571428,32.10251436525503
2024-05-01,Store-South-03,SKU-FMCG-04,97,53.21,0,0,8,0,2,5,122,101.0,122.0,0.0,138.71428571428572,32.841611235921505
2024-05-02,Store-South-03,SKU-FMCG-04,123,53.21,0,0,8,0,3,5,123,97.0,107.0,0.0,135.14285714285714,36.154430670981796
2024-05-03,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,4,5,124,123.0,191.0,146.0,137.42857142857142,34.548792274391054
2024-05-04,Store-South-03,SKU-FMCG-04,168,53.21,0,1,8,0,5,5,125,0.0,150.0,171.0,110.14285714285714,54.72180726617251
2024-05-05,Store-South-03,SKU-FMCG-04,160,53.21,0,1,8,0,6,5,126,168.0,168.0,107.0,112.71428571428571,57.270452782431406
2024-05-06,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,0,5,127,160.0,132.0,107.0,111.57142857142857,56.05014761460481
2024-05-07,Store-South-03,SKU-FMCG-04,108,53.21,0,0,8,0,1,5,128,101.0,101.0,105.0,107.14285714285714,55.387810245661996
2024-05-08,Store-South-03,SKU-FMCG-04,112,53.21,0,0,8,0,2,5,129,108.0,97.0,122.0,108.14285714285714,55.32157075206856
2024-05-09,Store-South-03,SKU-FMCG-04,112,53.21,0,0,8,0,3,5,130,112.0,123.0,107.0,110.28571428571429,55.10811883837718
2024-05-10,Store-South-03,SKU-FMCG-04,109,53.21,0,0,8,0,4,5,131,112.0,0.0,191.0,108.71428571428571,54.84132956604323
2024-05-11,Store-South-03,SKU-FMCG-04,165,53.21,0,1,8,0,5,5,132,109.0,168.0,150.0,124.28571428571429,27.47553023882744
2024-05-12,Store-South-03,SKU-FMCG-04,254,45.23,1,1,8,0,6,5,133,165.0,160.0,168.0,123.85714285714286,26.692249633107902
2024-05-13,Store-South-03,SKU-FMCG-04,109,53.21,0,0,8,0,0,5,134,254.0,101.0,132.0,137.28571428571428,55.742605744960215
2024-05-14,Store-South-03,SKU-FMCG-04,104,53.21,0,0,8,0,1,5,135,109.0,108.0,101.0,138.42857142857142,54.95106047765617
2024-05-15,Store-South-03,SKU-FMCG-04,110,53.21,0,0,8,0,2,5,136,104.0,112.0,97.0,137.85714285714286,55.339643931599056
2024-05-16,Store-South-03,SKU-FMCG-04,102,53.21,0,0,8,0,3,5,137,110.0,112.0,123.0,137.57142857142858,55.50032174938891
2024-05-17,Store-South-03,SKU-FMCG-04,179,45.23,1,0,8,0,4,5,138,102.0,109.0,0.0,136.14285714285714,56.38979982061915
2024-05-18,Store-South-03,SKU-FMCG-04,149,53.21,0,1,8,0,5,5,139,179.0,165.0,168.0,146.14285714285714,56.97785701898747
2024-05-19,Store-South-03,SKU-FMCG-04,122,53.21,0,1,8,0,6,5,140,149.0,254.0,160.0,143.85714285714286,56.41343980361574
2024-05-20,Store-South-03,SKU-FMCG-04,105,53.21,0,0,8,0,0,5,141,122.0,109.0,101.0,125.0,28.728615235219635
2024-05-21,Store-South-03,SKU-FMCG-04,121,53.21,0,0,8,0,1,5,142,105.0,104.0,108.0,124.42857142857143,29.13678741646616
2024-05-22,Store-South-03,SKU-FMCG-04,98,53.21,0,0,8,0,2,5,143,121.0,110.0,112.0,126.85714285714286,27.8294123271792
2024-05-23,Store-South-03,SKU-FMCG-04,188,45.23,1,0,8,0,3,5,144,98.0,102.0,112.0,125.14285714285714,29.36794494812586
2024-05-24,Store-South-03,SKU-FMCG-04,98,53.21,0,0,8,0,4,5,145,188.0,179.0,109.0,137.42857142857142,35.43471528909222
2024-05-25,Store-South-03,SKU-FMCG-04,152,53.21,0,1,8,0,5,5,146,98.0,149.0,165.0,125.85714285714286,32.71813244175395
2024-05-26,Store-South-03,SKU-FMCG-04,145,53.21,0,1,8,0,6,5,147,152.0,122.0,254.0,126.28571428571429,33.08934514167248
2024-05-27,Store-South-03,SKU-FMCG-04,100,53.21,0,0,8,0,0,5,148,145.0,105.0,109.0,129.57142857142858,33.728608741230566
2024-05-28,Store-South-03,SKU-FMCG-04,102,53.21,0,0,8,0,1,5,149,100.0,121.0,104.0,128.85714285714286,34.38230441873876
2024-05-29,Store-South-03,SKU-FMCG-04,98,53.21,0,0,8,0,2,5,150,102.0,98.0,110.0,126.14285714285714,35.825635939591535
2024-05-30,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,3,5,151,98.0,188.0,102.0,126.14285714285714,35.82563593959153
2024-05-31,Store-South-03,SKU-FMCG-04,206,45.23,1,0,8,0,4,5,152,101.0,98.0,179.0,113.71428571428571,23.893613412472916
2024-06-01,Store-South-03,SKU-FMCG-04,144,53.21,0,1,8,0,5,6,153,206.0,152.0,149.0,129.14285714285714,40.8836910084713
2024-06-02,Store-South-03,SKU-FMCG-04,142,53.21,0,1,8,0,6,6,154,144.0,145.0,122.0,128.0,40.245082515341316
2024-06-03,Store-South-03,SKU-FMCG-04,103,53.21,0,0,8,0,0,6,155,142.0,100.0,105.0,127.57142857142857,40.04937428914895
2024-06-04,Store-South-03,SKU-FMCG-04,106,53.21,0,0,8,0,1,6,156,103.0,102.0,121.0,128.0,39.719852299154276
2024-06-05,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,2,6,157,106.0,98.0,98.0,128.57142857142858,39.310122287849474
2024-06-06,Store-South-03,SKU-FMCG-04,110,53.21,0,0,8,0,3,6,158,101.0,101.0,188.0,129.0,38.93584466786314
2024-06-07,Store-South-03,SKU-FMCG-04,97,53.21,0,0,8,0,4,6,159,110.0,206.0,98.0,130.28571428571428,37.99436048377965
2024-06-08,Store-South-03,SKU-FMCG-04,172,53.21,0,1,8,0,5,6,160,97.0,144.0,152.0,114.71428571428571,19.746006226695766
2024-06-09,Store-South-03,SKU-FMCG-04,130,53.21,0,1,8,0,6,6,161,172.0,142.0,145.0,118.71428571428571,27.843097802472464
2024-06-10,Store-South-03,SKU-FMCG-04,89,53.21,0,0,8,0,0,6,162,130.0,103.0,100.0,117.0,26.5078604694271
2024-06-11,Store-South-03,SKU-FMCG-04,75,53.21,0,0,8,0,1,6,163,89.0,106.0,102.0,115.0,28.21347195933082
2024-06-12,Store-South-03,SKU-FMCG-04,105,53.21,0,0,8,0,2,6,164,75.0,101.0,98.0,110.57142857142857,32.03569437807857
2024-06-13,Store-South-03,SKU-FMCG-04,99,53.21,0,0,8,0,3,6,165,105.0,110.0,101.0,111.14285714285714,31.871766876178437
2024-06-14,Store-South-03,SKU-FMCG-04,189,45.23,1,0,8,0,4,6,166,99.0,97.0,206.0,109.57142857142857,32.2069202856413
2024-06-15,Store-South-03,SKU-FMCG-04,129,53.21,0,1,8,0,5,6,167,189.0,172.0,144.0,122.71428571428571,43.13820536258687
2024-06-16,Store-South-03,SKU-FMCG-04,252,45.23,1,1,8,0,6,6,168,129.0,130.0,142.0,116.57142857142857,37.66455957022458
2024-06-17,Store-South-03,SKU-FMCG-04,184,45.23,1,0,8,0,0,6,169,252.0,89.0,103.0,134.0,63.96092557178932
2024-06-18,Store-South-03,SKU-FMCG-04,86,53.21,0,0,8,0,1,6,170,184.0,75.0,106.0,147.57142857142858,62.89106227665187
2024-06-19,Store-South-03,SKU-FMCG-04,111,53.21,0,0,8,0,2,6,171,86.0,105.0,101.0,149.14285714285714,60.88083598700155
2024-06-20,Store-South-03,SKU-FMCG-04,112,53.21,0,0,8,0,3,6,172,111.0,99.0,110.0,150.0,60.19413038937705
2024-06-21,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,4,6,173,112.0,189.0,97.0,151.85714285714286,58.53611014131521
2024-06-22,Store-South-03,SKU-FMCG-04,0,53.21,0,1,8,1,5,6,174,101.0,129.0,172.0,139.28571428571428,58.67911123422093
2024-06-23,Store-South-03,SKU-FMCG-04,136,53.21,0,1,8,0,6,6,175,0.0,252.0,130.0,120.85714285714286,79.13791457834529
2024-06-24,Store-South-03,SKU-FMCG-04,93,53.21,0,0,8,0,0,6,176,136.0,184.0,89.0,104.28571428571429,55.80535901898691
2024-06-25,Store-South-03,SKU-FMCG-04,100,53.21,0,0,8,0,1,6,177,93.0,86.0,75.0,91.28571428571429,43.350179875497695
2024-06-26,Store-South-03,SKU-FMCG-04,101,53.21,0,0,8,0,2,6,178,100.0,111.0,105.0,93.28571428571429,43.38860943348313
2024-06-27,Store-South-03,SKU-FMCG-04,92,53.21,0,0,8,0,3,6,179,101.0,112.0,99.0,91.85714285714286,42.86968070570896
2024-06-28,Store-South-03,SKU-FMCG-04,93,53.21,0,0,8,0,4,6,180,92.0,101.0,189.0,89.0,41.96029869610765
2024-06-29,Store-South-03,SKU-FMCG-04,103,53.21,0,1,8,0,5,6,181,93.0,0.0,129.0,87.85714285714286,41.687042636884534
2024-06-30,Store-South-03,SKU-FMCG-04,120,53.21,0,1,8,0,6,6,182,103.0,136.0,252.0,102.57142857142857,15.393257645875583
2024-07-01,Store-South-03,SKU-FMCG-04,91,53.21,0,0,8,0,0,7,183,120.0,93.0,184.0,100.28571428571429,9.759000729481377
2024-07-02,Store-South-03,SKU-FMCG-04,113,53.21,0,0,8,0,1,7,184,91.0,100.0,86.0,100.0,10.033277962191075
2024-07-03,Store-South-03,SKU-FMCG-04,102,53.21,0,0,8,0,2,7,185,113.0,101.0,111.0,101.85714285714286,11.171818285733476
2024-07-04,Store-South-03,SKU-FMCG-04,80,53.21,0,0,8,0,3,7,186,102.0,92.0,112.0,102.0,11.165422816292804
2024-07-05,Store-South-03,SKU-FMCG-04,102,53.21,0,0,8,0,4,7,187,80.0,93.0,101.0,100.28571428571429,13.610220249430867
2024-07-06,Store-South-03,SKU-FMCG-04,130,53.21,0,1,8,0,5,7,188,102.0,103.0,0.0,101.57142857142857,13.226956602042119
2024-07-07,Store-South-03,SKU-FMCG-04,115,53.21,0,1,8,0,6,7,189,130.0,120.0,136.0,105.42857142857143,17.086614086831574
2024-07-08,Store-South-03,SKU-FMCG-04,91,53.21,0,0,8,0,0,7,190,115.0,91.0,93.0,104.71428571428571,16.469307673306258
2024-07-09,Store-South-03,SKU-FMCG-04,78,53.21,0,0,8,0,1,7,191,91.0,113.0,100.0,104.71428571428571,16.469307673306258
2024-07-10,Store-South-03,SKU-FMCG-04,70,53.21,0,0,8,0,2,7,192,78.0,102.0,101.0,99.71428571428571,18.696829372151594
2024-07-11,Store-South-03,SKU-FMCG-04,170,45.23,1,0,8,0,3,7,193,70.0,80.0,92.0,95.14285714285714,21.713502492138524
2024-07-12,Store-South-03,SKU-FMCG-04,93,53.21,0,0,8,0,4,7,194,170.0,102.0,93.0,108.0,34.26854728950831
2024-07-13,Store-South-03,SKU-FMCG-04,115,53.21,0,1,8,0,5,7,195,93.0,130.0,103.0,106.71428571428571,34.697330760516635
2024-07-14,Store-South-03,SKU-FMCG-04,107,53.21,0,1,8,0,6,7,196,115.0,115.0,120.0,104.57142857142857,33.460709012496686
2024-07-15,Store-South-03,SKU-FMCG-04,80,53.21,0,0,8,0,0,7,197,107.0,91.0,91.0,103.42857142857143,33.180602480249036
2024-07-16,Store-South-03,SKU-FMCG-04,80,53.21,0,0,8,0,1,7,198,80.0,78.0,113.0,101.85714285714286,34.11465262624624
2024-07-17,Store-South-03,SKU-FMCG-04,94,53.21,0,0,8,0,2,7,199,80.0,70.0,102.0,102.14285714285714,33.889175122391464
2024-07-18,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,3,7,200,94.0,170.0,80.0,105.57142857142857,31.202869220938293
2024-07-19,Store-South-03,SKU-FMCG-04,104,53.21,0,0,8,0,4,7,201,0.0,93.0,102.0,81.28571428571429,38.09511904743169
2024-07-20,Store-South-03,SKU-FMCG-04,133,53.21,0,1,8,0,5,7,202,104.0,115.0,130.0,82.85714285714286,38.87770814330611
2024-07-21,Store-South-03,SKU-FMCG-04,228,45.23,1,1,8,0,6,7,203,133.0,107.0,115.0,85.42857142857143,41.840399706730224
2024-07-22,Store-South-03,SKU-FMCG-04,83,53.21,0,0,8,0,0,7,204,228.0,80.0,91.0,102.71428571428571,68.64574346045079
2024-07-23,Store-South-03,SKU-FMCG-04,85,53.21,0,0,8,0,1,7,205,83.0,80.0,78.0,103.14285714285714,68.48948476817046
2024-07-24,Store-South-03,SKU-FMCG-04,88,53.21,0,0,8,0,2,7,206,85.0,94.0,70.0,103.85714285714286,68.23349268364805
2024-07-25,Store-South-03,SKU-FMCG-04,163,45.23,1,0,8,0,3,7,207,88.0,0.0,170.0,103.0,68.41539787698815
2024-07-26,Store-South-03,SKU-FMCG-04,106,53.21,0,0,8,0,4,7,208,163.0,104.0,93.0,126.28571428571429,53.66474412409625
2024-07-27,Store-South-03,SKU-FMCG-04,116,53.21,0,1,8,0,5,7,209,106.0,133.0,115.0,126.57142857142857,53.53147716642059
2024-07-28,Store-South-03,SKU-FMCG-04,110,53.21,0,1,8,0,6,7,210,116.0,228.0,107.0,124.14285714285714,53.5768251250123
2024-07-29,Store-South-03,SKU-FMCG-04,88,53.21,0,0,8,0,0,7,211,110.0,83.0,80.0,107.28571428571429,27.831123379615185
2024-07-30,Store-South-03,SKU-FMCG-04,79,53.21,0,0,8,0,1,7,212,88.0,85.0,80.0,108.0,27.16001963671238
2024-07-31,Store-South-03,SKU-FMCG-04,81,53.21,0,0,8,0,2,7,213,79.0,88.0,94.0,107.14285714285714,28.08575303974344
2024-08-01,Store-South-03,SKU-FMCG-04,85,53.21,0,0,8,0,3,8,214,81.0,163.0,0.0,106.14285714285714,28.990967394623503
2024-08-02,Store-South-03,SKU-FMCG-04,88,53.21,0,0,8,0,4,8,215,85.0,106.0,104.0,95.0,15.209646062063692
2024-08-03,Store-South-03,SKU-FMCG-04,130,53.21,0,1,8,0,5,8,216,88.0,116.0,133.0,92.42857142857143,14.547131937909963
2024-08-04,Store-South-03,SKU-FMCG-04,95,53.21,0,1,8,0,6,8,217,130.0,110.0,228.0,94.42857142857143,18.698102781270695
2024-08-05,Store-South-03,SKU-FMCG-04,59,53.21,0,0,8,0,0,8,218,95.0,88.0,83.0,92.28571428571429,17.432864420532677
2024-08-06,Store-South-03,SKU-FMCG-04,83,53.21,0,0,8,0,1,8,219,59.0,79.0,85.0,88.14285714285714,21.574897229792235
2024-08-07,Store-South-03,SKU-FMCG-04,87,53.21,0,0,8,0,2,8,220,83.0,81.0,88.0,88.71428571428571,21.344119297158542
2024-08-08,Store-South-03,SKU-FMCG-04,96,53.21,0,0,8,0,3,8,221,87.0,85.0,163.0,89.57142857142857,21.10179410110957
2024-08-09,Store-South-03,SKU-FMCG-04,67,53.21,0,0,8,0,4,8,222,96.0,88.0,106.0,91.14285714285714,21.11420194583339
2024-08-10,Store-South-03,SKU-FMCG-04,100,53.21,0,1,8,0,5,8,223,67.0,130.0,116.0,88.14285714285714,23.039303891598593
2024-08-11,Store-South-03,SKU-FMCG-04,94,53.21,0,1,8,0,6,8,224,100.0,95.0,110.0,83.85714285714286,15.518038658587745
2024-08-12,Store-South-03,SKU-FMCG-04,75,53.21,0,0,8,0,0,8,225,94.0,59.0,88.0,83.71428571428571,15.402535350973714
2024-08-13,Store-South-03,SKU-FMCG-04,71,53.21,0,0,8,0,1,8,226,75.0,83.0,79.0,86.0,11.916375287808918
2024-08-14,Store-South-03,SKU-FMCG-04,64,53.21,0,0,8,0,2,8,227,71.0,87.0,81.0,84.28571428571429,13.21254814830694
2024-08-15,Store-South-03,SKU-FMCG-04,88,53.21,0,0,8,0,3,8,228,64.0,96.0,85.0,81.0,15.143755588797289
2024-08-16,Store-South-03,SKU-FMCG-04,166,45.23,1,0,8,0,4,8,229,88.0,67.0,88.0,79.85714285714286,14.088157809880062
2024-08-17,Store-South-03,SKU-FMCG-04,110,53.21,0,1,8,0,5,8,230,166.0,100.0,130.0,94.0,34.26854728950803
2024-08-18,Store-South-03,SKU-FMCG-04,101,53.21,0,1,8,0,6,8,231,110.0,94.0,95.0,95.42857142857143,34.7651988002221
2024-08-19,Store-South-03,SKU-FMCG-04,69,53.21,0,0,8,0,0,8,232,101.0,75.0,59.0,96.42857142857143,34.81789359346186
2024-08-20,Store-South-03,SKU-FMCG-04,89,53.21,0,0,8,0,1,8,233,69.0,71.0,83.0,95.57142857142857,35.50050301454377
2024-08-21,Store-South-03,SKU-FMCG-04,142,45.23,1,0,8,0,2,8,234,89.0,64.0,87.0,98.14285714285714,34.0461871160748
2024-08-22,Store-South-03,SKU-FMCG-04,93,53.21,0,0,8,0,3,8,235,142.0,88.0,96.0,109.28571428571429,33.77234709894125
2024-08-23,Store-South-03,SKU-FMCG-04,80,53.21,0,0,8,0,4,8,236,93.0,166.0,67.0,110.0,33.29664647778518
2024-08-24,Store-South-03,SKU-FMCG-04,156,45.23,1,1,8,0,5,8,237,80.0,110.0,100.0,97.71428571428571,23.662306774798637
2024-08-25,Store-South-03,SKU-FMCG-04,110,53.21,0,1,8,0,6,8,238,156.0,101.0,94.0,104.28571428571429,32.41251962701077
2024-08-26,Store-South-03,SKU-FMCG-04,132,45.23,1,0,8,0,0,8,239,110.0,69.0,75.0,105.57142857142857,32.43895365583862
2024-08-27,Store-South-03,SKU-FMCG-04,63,53.21,0,0,8,0,1,8,240,132.0,89.0,71.0,114.57142857142857,29.176800960449025
2024-08-28,Store-South-03,SKU-FMCG-04,81,53.21,0,0,8,0,2,8,241,63.0,142.0,64.0,110.85714285714286,34.19760504006282
2024-08-29,Store-South-03,SKU-FMCG-04,65,53.21,0,0,8,0,3,8,242,81.0,93.0,88.0,102.14285714285714,32.677354908398726
2024-08-30,Store-South-03,SKU-FMCG-04,71,53.21,0,0,8,0,4,8,243,65.0,80.0,166.0,98.14285714285714,35.56884672213562
2024-08-31,Store-South-03,SKU-FMCG-04,96,53.21,0,1,8,0,5,8,244,71.0,156.0,110.0,96.85714285714286,36.48483050725021
2024-09-01,Store-South-03,SKU-FMCG-04,107,53.21,0,1,8,0,6,9,245,96.0,110.0,101.0,88.28571428571429,25.740462866299325
2024-09-02,Store-South-03,SKU-FMCG-04,0,53.21,0,0,8,1,0,9,246,107.0,132.0,69.0,87.85714285714286,25.34053782268171
2024-09-03,Store-South-03,SKU-FMCG-04,67,53.21,0,0,8,0,1,9,247,0.0,63.0,89.0,69.0,34.481879299131556
2024-09-04,Store-South-03,SKU-FMCG-04,75,53.21,0,0,8,0,2,9,248,67.0,81.0,142.0,69.57142857142857,34.398920248833285
2024-09-05,Store-South-03,SKU-FMCG-04,72,53.21,0,0,8,0,3,9,249,75.0,65.0,93.0,68.71428571428571,34.14046614461064
2024-09-06,Store-South-03,SKU-FMCG-04,67,53.21,0,0,8,0,4,9,250,72.0,71.0,80.0,69.71428571428571,34.11604845090709
2024-09-07,Store-South-03,SKU-FMCG-04,102,53.21,0,1,8,0,5,9,251,67.0,96.0,156.0,69.14285714285714,34.124422199885935
2024-09-08,Store-South-03,SKU-FMCG-04,90,53.21,0,1,8,0,6,9,252,102.0,107.0,110.0,70.0,34.97618237219739
2024-09-09,Store-South-03,SKU-FMCG-04,79,53.21,0,0,8,0,0,9,253,90.0,0.0,132.0,67.57142857142857,32.480030494940365
2024-09-10,Store-South-03,SKU-FMCG-04,74,53.21,0,0,8,0,1,9,254,79.0,67.0,63.0,78.85714285714286,12.928374110565816
2024-09-11,Store-South-03,SKU-FMCG-04,78,53.21,0,0,8,0,2,9,255,74.0,75.0,81.0,79.85714285714286,12.102734834576987
2024-09-12,Store-South-03,SKU-FMCG-04,52,53.21,0,0,8,0,3,9,256,78.0,72.0,65.0,80.28571428571429,11.95427797504539
2024-09-13,Store-South-03,SKU-FMCG-04,76,53.21,0,0,8,0,4,9,257,52.0,67.0,71.0,77.42857142857143,15.97766297947242
2024-09-14,Store-South-03,SKU-FMCG-04,80,53.21,0,1,8,0,5,9,258,76.0,102.0,96.0,78.71428571428571,15.348336345393259
2024-09-15,Store-South-03,SKU-FMCG-04,0,53.21,0,1,8,1,6,9,259,80.0,90.0,107.0,75.57142857142857,11.573779890436294
2024-09-16,Store-South-03,SKU-FMCG-04,77,53.21,0,0,8,0,0,9,260,0.0,79.0,0.0,62.714285714285715,29.2957009685374
2024-09-17,Store-South-03,SKU-FMCG-04,79,53.21,0,0,8,0,1,9,261,77.0,74.0,67.0,62.42857142857143,29.119621923236718
2024-09-18,Store-South-03,SKU-FMCG-04,71,53.21,0,0,8,0,2,9,262,79.0,78.0,75.0,63.142857142857146,29.509481930548905
2024-09-19,Store-South-03,SKU-FMCG-04,61,53.21,0,0,8,0,3,9,263,71.0,52.0,72.0,62.142857142857146,29.036922308377036
2024-09-20,Store-South-03,SKU-FMCG-04,66,53.21,0,0,8,0,4,9,264,61.0,76.0,67.0,63.42857142857143,28.71037642187199
2024-09-21,Store-South-03,SKU-FMCG-04,81,53.21,0,1,8,0,5,9,265,66.0,80.0,102.0,62.0,28.225284173353035
2024-09-22,Store-South-03,SKU-FMCG-04,96,53.21,0,1,8,0,6,9,266,81.0,0.0,90.0,62.142857142857146,28.333893551882184
2024-09-23,Store-South-03,SKU-FMCG-04,78,53.21,0,0,8,0,0,9,267,96.0,77.0,79.0,75.85714285714286,11.437199124322799
2024-09-24,Store-South-03,SKU-FMCG-04,69,53.21,0,0,8,0,1,9,268,78.0,79.0,74.0,76.0,11.460075625109107
2024-09-25,Store-South-03,SKU-FMCG-04,72,53.21,0,0,8,0,2,9,269,69.0,71.0,78.0,74.57142857142857,11.64555913723906
2024-09-26,Store-South-03,SKU-FMCG-04,68,53.21,0,0,8,0,3,9,270,72.0,61.0,52.0,74.71428571428571,11.600492600373197
2024-09-27,Store-South-03,SKU-FMCG-04,72,53.21,0,0,8,0,4,9,271,68.0,66.0,76.0,75.71428571428571,10.467637200978775
2024-09-28,Store-South-03,SKU-FMCG-04,96,53.21,0,1,8,0,5,9,272,72.0,81.0,80.0,76.57142857142857,9.761440174769383
2024-09-29,Store-South-03,SKU-FMCG-04,103,53.21,0,1,8,0,6,9,273,96.0,96.0,0.0,78.71428571428571,12.229939843323804
2024-09-30,Store-South-03,SKU-FMCG-04,88,45.23,1,0,8,0,0,9,274,103.0,78.0,77.0,79.71428571428571,14.032275720803588
2024-10-01,Store-South-03,SKU-FMCG-04,50,53.21,0,0,8,0,1,10,275,88.0,69.0,79.0,81.14285714285714,14.334440710264367
2024-10-02,Store-South-03,SKU-FMCG-04,72,53.21,0,0,8,0,2,10,276,50.0,72.0,71.0,78.42857142857143,18.27436403687611
2024-10-03,Store-South-03,SKU-FMCG-04,78,53.21,0,0,8,0,3,10,277,72.0,68.0,61.0,78.42857142857143,18.27436403687611
2024-10-04,Store-South-03,SKU-FMCG-04,52,53.21,0,0,8,0,4,10,278,78.0,72.0,66.0,79.85714285714286,17.705258836743464
2024-10-05,Store-South-03,SKU-FMCG-04,70,53.21,0,1,8,0,5,10,279,52.0,96.0,81.0,77.0,20.56696380120041
2024-10-06,Store-South-03,SKU-FMCG-04,69,53.21,0,1,8,0,6,10,280,70.0,103.0,96.0,73.28571428571429,18.83891615525279
2024-10-07,Store-South-03,SKU-FMCG-04,74,53.21,0,0,8,0,0,10,281,69.0,88.0,78.0,68.42857142857143,13.538305443650987
2024-10-08,Store-South-03,SKU-FMCG-04,54,53.21,0,0,8,0,1,10,282,74.0,50.0,69.0,66.42857142857143,10.952277432217178
2024-10-09,Store-South-03,SKU-FMCG-04,78,53.21,0,0,8,0,2,10,283,54.0,72.0,72.0,67.0,10.016652800871503
2024-10-10,Store-South-03,SKU-FMCG-04,57,53.21,0,0,8,0,3,10,284,78.0,78.0,68.0,67.85714285714286,10.745984853705375
2024-10-11,Store-South-03,SKU-FMCG-04,57,53.21,0,0,8,0,4,10,285,57.0,52.0,72.0,64.85714285714286,10.36707241587812
